Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1GH2CA,2020.03,4153.621,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2020.06,2276.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2020.09,3699.215,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2020.12,4276.991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2021.03,4180.847,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2021.06,4388.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2021.09,3588.917,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2021.12,4072.961,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CA,2022.03,4037.249,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF1GH2CS,2016.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2016.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2016.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2017.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2017.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2017.09,3812.536,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2017.12,3856.48,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2018.03,3915.129,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2018.06,3912.674,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2018.09,3937.747,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2018.12,4083.501,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2019.03,4101.018,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2019.06,3992.167,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2019.09,4226.208,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2019.12,4245.677,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2020.03,4012.482,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2020.06,2289.69,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2020.09,4047.97,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2020.12,4059.27,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2021.03,4058.762,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2021.06,4342.28,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2021.09,3952.823,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2021.12,3888.213,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CS,2022.03,3921.49,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Seasonally adjusted,
BDCQ.SF1GH2CT,2016.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2016.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2016.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2017.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2017.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2017.09,3821.394,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2017.12,3862.138,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2018.03,3903.055,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2018.06,3912.342,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2018.09,3962.864,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2018.12,4065.087,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2019.03,4066.699,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2019.06,4067.556,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2019.09,4176.955,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2019.12,4238.236,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2020.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2020.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2020.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2020.12,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2021.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2021.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2021.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2021.12,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GH2CT,2022.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Accommodation and Food Services,Current prices,Trend,
BDCQ.SF1GHCA,2016.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2016.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2016.12,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2017.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2017.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2017.09,21944.613,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2017.12,25174.762,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2018.03,23125.589,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2018.06,22915.826,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2018.09,22814.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2018.12,26312.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2019.03,23974.841,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2019.06,23697.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2019.09,23776.153,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2019.12,27198.284,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2020.03,24793.944,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2020.06,20051.821,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2020.09,25551.967,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2020.12,28504.644,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2021.03,26320.835,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2021.06,27482.01,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2021.09,25107.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2021.12,31001.526,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCA,2022.03,28434.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF1GHCS,2016.06,21260.256,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Seasonally adjusted,
BDCQ.SF1GHCS,2016.09,21643.163,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Seasonally adjusted,
BDCQ.SF1GHCS,2016.12,22043.287,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Seasonally adjusted,
BDCQ.SF1GHCS,2017.03,22497.352,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Retail Trade and Accommodation,Current,Seasonally adjusted,
